target_id,primary_city,facility_type,sidecar_status,packet_ready_rows,observed_facility_names,claim_boundary
national-post-office-wy-the-ups-store-e0d2144187,The UPS Store,food_service,observed,101,"Accomplice Beer Company; Applebee's; Arby's; Barrett Creek Coffee; Bejo Sushi/Asian; Bella Fuoco Wood-Fired Pizza; Blackjack Pizza; Buffalo Wild Wings; Carl's Jr.; Central Cafe; Chick-fil-A; Chili's; China Buffet; Chipotle; City Brew Coffee; Clean Eatz; Coffee Depot; Culver's; DQ Grill & Chill; Delectable Donuts; Destination Taiwan; Dickey's Barbecue Pit; Domino's; Dunkin'; Durbar Nepalese and Indian Restaraunt; Epic Egg; Espi's Restaurant; Five Guys; Freddy's; Guadalajara; Hacienda Guadalajara; Hi Sushi; Hokkaido Ramen; Hong Kong Chinese Restaurant; Honolulu Poke & Ramen; Jacksons All American Sports Grill; Jersey Mike's Subs; Juicy's Burgers, Dogs, and More; KFC; Korean House Restaraunt; L'Osteria Mondello's; Little Caesars; McDonald's; Mongolian Grill; Nathaly’s Tacos y Papusas; Nay&Jays; Olive Garden; Owen's Hot Chicken; Panda Express; Panera Bread; Papa John's; Paramount Café; Paris West; Penny's Diner; Perkins; Pizza Hut; Qdoba; Red Lobster; Renzio's Greek Food; Rodolfo's Mexican; Rolando's Mexican Grill; Rubyjuice Fruit & Smoothies; Sanford's Grub & Pub; Sonic; Starbucks; Subway; TCBY Pretzel Maker; Taco Bell; Taco John's; Tacqueria Mexicana Mi Tierra; Texas Roadhouse; The Albany Restaurant, Bar and Liquor Mart; The Cheyenne Cup; The Metropolitan Downtown; The Office Bar and Grill; Tres Amigos (Dell Range); Two Doors Down; Village Inn; Wasabi's; Wendy's; Ziggi's Coffee",Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-the-ups-store-f03488d118,The UPS Store,food_service,observed,70,Alibi Wood Fire Pizza; Altitude Chophouse & Brewery; Anong's Thai Cuisine; Arby's; Bagelmakers; Bejo Dua Sushi and Ramen; Bernie's Mexican Restaurant; Born in a Barn; Buffalo; Burger King; Carl's Jr.; Cask 307; Chano's Village Mexican Restaurant; Chester's; Chili's; Chipotle; Coal Creek Cafe; Coal Creek Coffee Company; Corona Village Andale Rapido; Crowbar & Grill; DQ Grill & Chill; Daylight Donuts; Domino's; Fernandito's; Firehouse Subs; Freddy's; Grounds; Hambones Pizza; Hawaiian BBQ House; Inta Juice; Iron Skillet; Jersey Mike's Subs; Jimmy John's; La Perla Tapatía; Little Caesars; Lovejoy's Bar & Grill; Mary's Mountain Cookies; McAlister's Deli; McDonald's; Mizu Sushi; Night Heron Books & Coffeehouse; Niko Sushi & Steak; Papa John's; Papa Murphy's; Perkins; Pizza Hut; Prairie Rose Cafe; Qdoba; Range Coffee Roasters; Rib & Chop House; Roxie's on Grand; San Luis; Sonic; Starbucks; Subway; Sunshine Coffee - Zero Waste Coffee Shop; Sushi Boat Restaurant & Bar; Sweet Melissa Cafe and Front Street Tavern; Taco Bell; Taco John's; Thai Spice; The Human Bean; The Sugar Mouse; Turtle Rock; Wendy's; WingShack,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-thermopolis-a63759f7ea,Thermopolis,food_service,observed,5,Bangkok Thai; Black Bear Cafe; McDonald's; Pizza Hut; Thermopolis Cafe,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-u-s-ccbdac0652,U.S.,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-u-s-f49751acf0,U.S.,food_service,observed,6,Canyon Eatery; Canyon Lodge Cafeteria; Canyon Lodge Eatery; Canyon Lodge Fountain & Grill; Falls Café; M66 Bar & Grill,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-0a55e011e9,Unknown,food_service,observed,18,Agave Family Mexican Restaurant; Burger King; Coffee Cow Cafe & Patisserie; Domino's; Heggs Grill; Los Cabos Baja Family Mexican Restaurant; Pizza Hut; Rocky Mountain Seafood; Salt River Grill; Star Valley Medical Center - Swift Creek Cafe; Stella's 467 Dough Box & Roadhouse; Subway; Taco Time; The Pop Shop; The Rolling Omelet; Trapper's Steakhouse; Valleon Cafe; Zheng Zhong Chinese & Thai Restaurant,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-386fab779e,Unknown,food_service,observed,3,Mountain View Drive-in; Pizza Hut; Subway,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-4de2fd379e,Unknown,food_service,observed,1,The Rustic Plate,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-4fb443ceaf,Unknown,food_service,observed,1,Lira's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-5a1dc5d434,Unknown,food_service,observed,9,A&W; Beijing Garden; Bob's Diner & Bakery; Brandi's Candies; CC's Pizza; Coffee Bar; Lisa's Diner; Los Gabanes; The Tipsy Cow,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-bf72075f10,Unknown,food_service,observed,4,Bear Trap Cafe & Bar; Dee's Cafe & Bar; How You Bean Coffee Shop; The Divide Restaurant & Lounge,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-c725e4aa5e,Unknown,food_service,observed,3,Café on 4th; La Cabaña; The Bread Barn Pizzeria,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-e904292fce,Unknown,food_service,observed,1,Gold Buckle Grill,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-f155d8dd03,Unknown,food_service,observed,14,307 Grill; Arby's; Broncho Grill House & Bar; Burger King; Cowboy Cup Coffee; Domino's; Garcia's Mexican Restaurant; McDonald's; Pizza Hut; San Pedro Mexican Restaurant; Subway; THe Java Jar; Taco John's; The Old Moose Coffee & Events,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-unknown-ffad92b909,Unknown,food_service,observed,36,Abarrotes El Primo Carniceria; Applebee's; Arby's; Boars Tusk Steakhouse; Bonsai; Burger King; Casa Chavez; Denny's; Dickey's Barbecue Pit; Domino's; Golden Corral; Hooligan's Espresso; Jimmy John's; KFC; Long John Silver's; Los Cabos; McDonald's; Old Chicago Pizza + Taproom; Pasta Veloce; Pizza Hut; Renegade Cafe; Santa Fe; Sapporo Japanese Steak House; Sonic; Starbucks; Subway; Taco Bell; Taco John's; Taco Time; The Chill Grill; Village Inn; Wendy's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-us-cc5b48a86f,US,food_service,observed,1,Copper Corner Cafe,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-us-dubois-wyoming-82513-4f48faf4da,"US , Dubois, Wyoming 82513",food_service,observed,6,Cowboy Cafe; Coyote Blue coffee; Noon Rock; Perch Coffee House; The Fluffy Cow; The Lone Buffalo,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-us-e0cbd47345,US,food_service,observed,6,Basin Store; Bear Paw Deli; Geyser Grill; Old Faithful Inn Dining Room; Old Faithful Lodge Cafeteria; Snow Lodge Obsidian Dining Room,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-wheatland-2bb0f23466,Wheatland,food_service,observed,3,Arby's; Burger King; Taco John's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
