target_id,label,anchor_field,state,primary_city,target_kind,postal_code_hint,min_lat,max_lat,min_lon,max_lon,pilot_role,target_note
ga-second-pilot-college-park,College Park second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,College Park,city_label_probe,,33.5822,33.6522,-84.5173,-84.4273,second_state_pattern_probe,Georgia qsr-only sparse chain signal; bounded around existing reviewed qsr coordinate signal for post-office verification
ga-second-pilot-colquitt,Colquitt second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Colquitt,city_label_probe,,31.1348,31.2048,-84.7777,-84.6877,second_state_pattern_probe,Georgia qsr-only sparse chain signal; bounded around existing reviewed qsr coordinate signal for post-office verification
ga-second-pilot-hull,Hull second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Hull,city_label_probe,,33.9968,34.0668,-83.3599,-83.2699,second_state_pattern_probe,Georgia pharmacy-only sparse chain signal; bounded around existing reviewed pharmacy coordinate signal for post-office verification
ga-second-pilot-monticello,Monticello second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Monticello,city_label_probe,,33.2683,33.3383,-83.7258,-83.6358,second_state_pattern_probe,Georgia pharmacy-only sparse chain signal; bounded around existing reviewed pharmacy coordinate signal for post-office verification
ga-second-pilot-mccaysville,Mccaysville second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Mccaysville,city_label_probe,,34.9520,35.0220,-84.4177,-84.3277,second_state_pattern_probe,Georgia auto-parts-only sparse chain signal; bounded around existing reviewed auto_parts coordinate signal for post-office verification
ga-second-pilot-ocilla,Ocilla second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Ocilla,city_label_probe,,31.5661,31.6361,-83.2951,-83.2051,second_state_pattern_probe,Georgia auto-parts-only sparse chain signal; bounded around existing reviewed auto_parts coordinate signal for post-office verification
ga-second-pilot-pearson,Pearson second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Pearson,city_label_probe,,31.2639,31.3339,-82.8970,-82.8070,second_state_pattern_probe,Georgia auto-parts-only sparse chain signal; bounded around existing reviewed auto_parts coordinate signal for post-office verification
ga-second-pilot-pelham,Pelham second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Pelham,city_label_probe,,31.0889,31.1589,-84.1967,-84.1067,second_state_pattern_probe,Georgia auto-parts-only sparse chain signal; bounded around existing reviewed auto_parts coordinate signal for post-office verification
ga-second-pilot-reynolds,Reynolds second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Reynolds,city_label_probe,,32.5244,32.5944,-84.1507,-84.0607,second_state_pattern_probe,Georgia auto-parts-only sparse chain signal; bounded around existing reviewed auto_parts coordinate signal for post-office verification
ga-second-pilot-turin,Turin second-state minimum postal parish candidate,second_state_minimum_postal_parish_candidate,GA,Turin,city_label_probe,,33.2878,33.3578,-84.6754,-84.5854,second_state_pattern_probe,Georgia auto-parts-only sparse chain signal; bounded around existing reviewed auto_parts coordinate signal for post-office verification
